Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cultivar]	Characteristics[age]	Unit[time unit]	Characteristics[developmental stage]	Characteristics[genotype]	Characteristics[organism part]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Factor Value[cultivar]
P504	ERS2903961	SAMEA5092620	Hordeum vulgare subsp. vulgare	P0504 (Krona)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P504	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P504_S636_L007	group 470	sequencing assay	ERX2907515	HH2WCBBXX_P504_S636_L007_R2_001.fastq.gz	HH2WCBBXX_P504_S636_L007_R2_001.fastq.gz	ERR2903324	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/004/ERR2903324/ERR2903324_2.fastq.gz	302	152	P0504 (Krona)
P505	ERS2903962	SAMEA5092621	Hordeum vulgare subsp. vulgare	P0505 (KRYSTAL (Mla13))	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P505	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGLJKBBXX_P505_S369_L002	group 471	sequencing assay	ERX2907516	HGLJKBBXX_P505_S369_L002_R1_001.fastq.gz	HGLJKBBXX_P505_S369_L002_R1_001.fastq.gz	ERR2903325	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/005/ERR2903325/ERR2903325_1.fastq.gz	302	152	P0505 (KRYSTAL (Mla13))
P505	ERS2903962	SAMEA5092621	Hordeum vulgare subsp. vulgare	P0505 (KRYSTAL (Mla13))	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P505	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGLJKBBXX_P505_S369_L002	group 471	sequencing assay	ERX2907516	HGLJKBBXX_P505_S369_L002_R2_001.fastq.gz	HGLJKBBXX_P505_S369_L002_R2_001.fastq.gz	ERR2903325	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/005/ERR2903325/ERR2903325_2.fastq.gz	302	152	P0505 (KRYSTAL (Mla13))
P505	ERS2903962	SAMEA5092621	Hordeum vulgare subsp. vulgare	P0505 (KRYSTAL (Mla13))	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P505	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P505_S522_L006	group 471	sequencing assay	ERX2907516	HH2WCBBXX_P505_S522_L006_R1_001.fastq.gz	HH2WCBBXX_P505_S522_L006_R1_001.fastq.gz	ERR2903326	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/006/ERR2903326/ERR2903326_1.fastq.gz	302	152	P0505 (KRYSTAL (Mla13))
P505	ERS2903962	SAMEA5092621	Hordeum vulgare subsp. vulgare	P0505 (KRYSTAL (Mla13))	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P505	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P505_S522_L006	group 471	sequencing assay	ERX2907516	HH2WCBBXX_P505_S522_L006_R2_001.fastq.gz	HH2WCBBXX_P505_S522_L006_R2_001.fastq.gz	ERR2903326	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/006/ERR2903326/ERR2903326_2.fastq.gz	302	152	P0505 (KRYSTAL (Mla13))
P506	ERS2903963	SAMEA5092622	Hordeum vulgare subsp. vulgare	P0506 (KS1294)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P506	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGLJKBBXX_P506_S370_L002	group 472	sequencing assay	ERX2907517	HGLJKBBXX_P506_S370_L002_R1_001.fastq.gz	HGLJKBBXX_P506_S370_L002_R1_001.fastq.gz	ERR2903327	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/007/ERR2903327/ERR2903327_1.fastq.gz	302	152	P0506 (KS1294)
P506	ERS2903963	SAMEA5092622	Hordeum vulgare subsp. vulgare	P0506 (KS1294)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P506	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGLJKBBXX_P506_S370_L002	group 472	sequencing assay	ERX2907517	HGLJKBBXX_P506_S370_L002_R2_001.fastq.gz	HGLJKBBXX_P506_S370_L002_R2_001.fastq.gz	ERR2903327	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/007/ERR2903327/ERR2903327_2.fastq.gz	302	152	P0506 (KS1294)
P506	ERS2903963	SAMEA5092622	Hordeum vulgare subsp. vulgare	P0506 (KS1294)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P506	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P506_S523_L006	group 472	sequencing assay	ERX2907517	HH2WCBBXX_P506_S523_L006_R1_001.fastq.gz	HH2WCBBXX_P506_S523_L006_R1_001.fastq.gz	ERR2903328	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/008/ERR2903328/ERR2903328_1.fastq.gz	302	152	P0506 (KS1294)
P506	ERS2903963	SAMEA5092622	Hordeum vulgare subsp. vulgare	P0506 (KS1294)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P506	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P506_S523_L006	group 472	sequencing assay	ERX2907517	HH2WCBBXX_P506_S523_L006_R2_001.fastq.gz	HH2WCBBXX_P506_S523_L006_R2_001.fastq.gz	ERR2903328	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/008/ERR2903328/ERR2903328_2.fastq.gz	302	152	P0506 (KS1294)
P507	ERS2903964	SAMEA5092623	Hordeum vulgare subsp. vulgare	P0507 (Kustaa)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P507	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HFVHJBBXX_P507_S343_L003	group 473	sequencing assay	ERX2907518	HFVHJBBXX_P507_S343_L003_R1_001.fastq.gz	HFVHJBBXX_P507_S343_L003_R1_001.fastq.gz	ERR2903329	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/009/ERR2903329/ERR2903329_1.fastq.gz	302	152	P0507 (Kustaa)
P507	ERS2903964	SAMEA5092623	Hordeum vulgare subsp. vulgare	P0507 (Kustaa)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P507	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HFVHJBBXX_P507_S343_L003	group 473	sequencing assay	ERX2907518	HFVHJBBXX_P507_S343_L003_R2_001.fastq.gz	HFVHJBBXX_P507_S343_L003_R2_001.fastq.gz	ERR2903329	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/009/ERR2903329/ERR2903329_2.fastq.gz	302	152	P0507 (Kustaa)
P507	ERS2903964	SAMEA5092623	Hordeum vulgare subsp. vulgare	P0507 (Kustaa)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P507	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P507_S637_L007	group 473	sequencing assay	ERX2907518	HH2WCBBXX_P507_S637_L007_R1_001.fastq.gz	HH2WCBBXX_P507_S637_L007_R1_001.fastq.gz	ERR2903330	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/000/ERR2903330/ERR2903330_1.fastq.gz	302	152	P0507 (Kustaa)
P507	ERS2903964	SAMEA5092623	Hordeum vulgare subsp. vulgare	P0507 (Kustaa)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P507	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P507_S637_L007	group 473	sequencing assay	ERX2907518	HH2WCBBXX_P507_S637_L007_R2_001.fastq.gz	HH2WCBBXX_P507_S637_L007_R2_001.fastq.gz	ERR2903330	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/000/ERR2903330/ERR2903330_2.fastq.gz	302	152	P0507 (Kustaa)
P508	ERS2903965	SAMEA5092624	Hordeum vulgare subsp. vulgare	P0508 (Kyle/Snm/Ulm)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P508	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HFVHJBBXX_P508_S344_L003	group 474	sequencing assay	ERX2907519	HFVHJBBXX_P508_S344_L003_R1_001.fastq.gz	HFVHJBBXX_P508_S344_L003_R1_001.fastq.gz	ERR2903331	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/001/ERR2903331/ERR2903331_1.fastq.gz	302	152	P0508 (Kyle/Snm/Ulm)
P508	ERS2903965	SAMEA5092624	Hordeum vulgare subsp. vulgare	P0508 (Kyle/Snm/Ulm)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P508	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HFVHJBBXX_P508_S344_L003	group 474	sequencing assay	ERX2907519	HFVHJBBXX_P508_S344_L003_R2_001.fastq.gz	HFVHJBBXX_P508_S344_L003_R2_001.fastq.gz	ERR2903331	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/001/ERR2903331/ERR2903331_2.fastq.gz	302	152	P0508 (Kyle/Snm/Ulm)
P508	ERS2903965	SAMEA5092624	Hordeum vulgare subsp. vulgare	P0508 (Kyle/Snm/Ulm)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P508	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P508_S638_L007	group 474	sequencing assay	ERX2907519	HH2WCBBXX_P508_S638_L007_R1_001.fastq.gz	HH2WCBBXX_P508_S638_L007_R1_001.fastq.gz	ERR2903332	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/002/ERR2903332/ERR2903332_1.fastq.gz	302	152	P0508 (Kyle/Snm/Ulm)
P508	ERS2903965	SAMEA5092624	Hordeum vulgare subsp. vulgare	P0508 (Kyle/Snm/Ulm)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P508	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P508_S638_L007	group 474	sequencing assay	ERX2907519	HH2WCBBXX_P508_S638_L007_R2_001.fastq.gz	HH2WCBBXX_P508_S638_L007_R2_001.fastq.gz	ERR2903332	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/002/ERR2903332/ERR2903332_2.fastq.gz	302	152	P0508 (Kyle/Snm/Ulm)
P509	ERS2903966	SAMEA5092625	Hordeum vulgare subsp. vulgare	P0509 (Kym)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P509	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HFVHJBBXX_P509_S345_L003	group 475	sequencing assay	ERX2907520	HFVHJBBXX_P509_S345_L003_R1_001.fastq.gz	HFVHJBBXX_P509_S345_L003_R1_001.fastq.gz	ERR2903333	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/003/ERR2903333/ERR2903333_1.fastq.gz	302	152	P0509 (Kym)
P509	ERS2903966	SAMEA5092625	Hordeum vulgare subsp. vulgare	P0509 (Kym)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P509	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HFVHJBBXX_P509_S345_L003	group 475	sequencing assay	ERX2907520	HFVHJBBXX_P509_S345_L003_R2_001.fastq.gz	HFVHJBBXX_P509_S345_L003_R2_001.fastq.gz	ERR2903333	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/003/ERR2903333/ERR2903333_2.fastq.gz	302	152	P0509 (Kym)
P509	ERS2903966	SAMEA5092625	Hordeum vulgare subsp. vulgare	P0509 (Kym)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P509	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P509_S639_L007	group 475	sequencing assay	ERX2907520	HH2WCBBXX_P509_S639_L007_R1_001.fastq.gz	HH2WCBBXX_P509_S639_L007_R1_001.fastq.gz	ERR2903334	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/004/ERR2903334/ERR2903334_1.fastq.gz	302	152	P0509 (Kym)
P509	ERS2903966	SAMEA5092625	Hordeum vulgare subsp. vulgare	P0509 (Kym)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P509	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P509_S639_L007	group 475	sequencing assay	ERX2907520	HH2WCBBXX_P509_S639_L007_R2_001.fastq.gz	HH2WCBBXX_P509_S639_L007_R2_001.fastq.gz	ERR2903334	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/004/ERR2903334/ERR2903334_2.fastq.gz	302	152	P0509 (Kym)
P510	ERS2903967	SAMEA5092626	Hordeum vulgare subsp. vulgare	P0510 (La Trobe)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P510	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P510_S340_L004	group 476	sequencing assay	ERX2907521	HGH2WBBXX_P510_S340_L004_R1_001.fastq.gz	HGH2WBBXX_P510_S340_L004_R1_001.fastq.gz	ERR2903335	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/005/ERR2903335/ERR2903335_1.fastq.gz	302	152	P0510 (La Trobe)
P510	ERS2903967	SAMEA5092626	Hordeum vulgare subsp. vulgare	P0510 (La Trobe)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P510	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P510_S340_L004	group 476	sequencing assay	ERX2907521	HGH2WBBXX_P510_S340_L004_R2_001.fastq.gz	HGH2WBBXX_P510_S340_L004_R2_001.fastq.gz	ERR2903335	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/005/ERR2903335/ERR2903335_2.fastq.gz	302	152	P0510 (La Trobe)
P510	ERS2903967	SAMEA5092626	Hordeum vulgare subsp. vulgare	P0510 (La Trobe)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P510	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P510_S502_L002	group 476	sequencing assay	ERX2907521	HGL5VBBXX_P510_S502_L002_R1_001.fastq.gz	HGL5VBBXX_P510_S502_L002_R1_001.fastq.gz	ERR2903336	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/006/ERR2903336/ERR2903336_1.fastq.gz	302	152	P0510 (La Trobe)
P510	ERS2903967	SAMEA5092626	Hordeum vulgare subsp. vulgare	P0510 (La Trobe)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P510	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P510_S502_L002	group 476	sequencing assay	ERX2907521	HGL5VBBXX_P510_S502_L002_R2_001.fastq.gz	HGL5VBBXX_P510_S502_L002_R2_001.fastq.gz	ERR2903336	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/006/ERR2903336/ERR2903336_2.fastq.gz	302	152	P0510 (La Trobe)
P511	ERS2903968	SAMEA5092627	Hordeum vulgare subsp. vulgare	P0511 (Lacey)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P511	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HFVHJBBXX_P511_S346_L003	group 477	sequencing assay	ERX2907522	HFVHJBBXX_P511_S346_L003_R1_001.fastq.gz	HFVHJBBXX_P511_S346_L003_R1_001.fastq.gz	ERR2903337	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/007/ERR2903337/ERR2903337_1.fastq.gz	302	152	P0511 (Lacey)
P511	ERS2903968	SAMEA5092627	Hordeum vulgare subsp. vulgare	P0511 (Lacey)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P511	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HFVHJBBXX_P511_S346_L003	group 477	sequencing assay	ERX2907522	HFVHJBBXX_P511_S346_L003_R2_001.fastq.gz	HFVHJBBXX_P511_S346_L003_R2_001.fastq.gz	ERR2903337	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/007/ERR2903337/ERR2903337_2.fastq.gz	302	152	P0511 (Lacey)
P511	ERS2903968	SAMEA5092627	Hordeum vulgare subsp. vulgare	P0511 (Lacey)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P511	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P511_S640_L007	group 477	sequencing assay	ERX2907522	HH2WCBBXX_P511_S640_L007_R1_001.fastq.gz	HH2WCBBXX_P511_S640_L007_R1_001.fastq.gz	ERR2903338	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/008/ERR2903338/ERR2903338_1.fastq.gz	302	152	P0511 (Lacey)
P511	ERS2903968	SAMEA5092627	Hordeum vulgare subsp. vulgare	P0511 (Lacey)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P511	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P511_S640_L007	group 477	sequencing assay	ERX2907522	HH2WCBBXX_P511_S640_L007_R2_001.fastq.gz	HH2WCBBXX_P511_S640_L007_R2_001.fastq.gz	ERR2903338	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/008/ERR2903338/ERR2903338_2.fastq.gz	302	152	P0511 (Lacey)
P512	ERS2903969	SAMEA5092628	Hordeum vulgare subsp. vulgare	P0512 (LA-MESITA)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P512	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGLJKBBXX_P512_S235_L002	group 478	sequencing assay	ERX2907523	HGLJKBBXX_P512_S235_L002_R1_001.fastq.gz	HGLJKBBXX_P512_S235_L002_R1_001.fastq.gz	ERR2903339	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/009/ERR2903339/ERR2903339_1.fastq.gz	302	152	P0512 (LA-MESITA)
P512	ERS2903969	SAMEA5092628	Hordeum vulgare subsp. vulgare	P0512 (LA-MESITA)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P512	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGLJKBBXX_P512_S235_L002	group 478	sequencing assay	ERX2907523	HGLJKBBXX_P512_S235_L002_R2_001.fastq.gz	HGLJKBBXX_P512_S235_L002_R2_001.fastq.gz	ERR2903339	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/009/ERR2903339/ERR2903339_2.fastq.gz	302	152	P0512 (LA-MESITA)
P512	ERS2903969	SAMEA5092628	Hordeum vulgare subsp. vulgare	P0512 (LA-MESITA)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P512	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P512_S388_L006	group 478	sequencing assay	ERX2907523	HH2WCBBXX_P512_S388_L006_R1_001.fastq.gz	HH2WCBBXX_P512_S388_L006_R1_001.fastq.gz	ERR2903340	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/000/ERR2903340/ERR2903340_1.fastq.gz	302	152	P0512 (LA-MESITA)
P512	ERS2903969	SAMEA5092628	Hordeum vulgare subsp. vulgare	P0512 (LA-MESITA)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P512	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HH2WCBBXX_P512_S388_L006	group 478	sequencing assay	ERX2907523	HH2WCBBXX_P512_S388_L006_R2_001.fastq.gz	HH2WCBBXX_P512_S388_L006_R2_001.fastq.gz	ERR2903340	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/000/ERR2903340/ERR2903340_2.fastq.gz	302	152	P0512 (LA-MESITA)
P513	ERS2903970	SAMEA5092629	Hordeum vulgare subsp. vulgare	P0513 (Landlord)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P513	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HFVHJBBXX_P513_S347_L003	group 479	sequencing assay	ERX2907524	HFVHJBBXX_P513_S347_L003_R1_001.fastq.gz	HFVHJBBXX_P513_S347_L003_R1_001.fastq.gz	ERR2903341	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/001/ERR2903341/ERR2903341_1.fastq.gz	302	152	P0513 (Landlord)
P513	ERS2903970	SAMEA5092629	Hordeum vulgare subsp. vulgare	P0513 (Landlord)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P513	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HFVHJBBXX_P513_S347_L003	group 479	sequencing assay	ERX2907524	HFVHJBBXX_P513_S347_L003_R2_001.fastq.gz	HFVHJBBXX_P513_S347_L003_R2_001.fastq.gz	ERR2903341	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/001/ERR2903341/ERR2903341_2.fastq.gz	302	152	P0513 (Landlord)
